CODIGO_OPENDATA ,CODIGO DE IDENTIFICACION ESTACION,CODIGO DE IDENTIFICACION EQUIPO,NUMERO SERVICIO,CODIGO CONECTOR,TIPO CONECTOR,POTENCIA MAXIMA DE CARGA (W),Nº SERVICIOS EQUIPO,Nº DE CONECTORES EQUIPO,TIPO DE CARGA,COORDENADA_X,COORDENADA_Y,DIRECCION ,DISTRITO,BARRIO,CODIGO POSTAL,CODIGO ASIA,TIPO DE ACCESO,OPERADOR,TELF,TARIFA ,CONTROL DE ACCESO,RESTRICCION DE USO,ConnectorLockFailure,GroundFailure,HighTemperature,Mode3Error,NoError,OtherError,OverCurrentFailure,PowerMeterFailure,PowerSwitchFailure,ReaderFailure,ResetFailure,UnderVoltage,WeakSignal,Available,Occupied,Reserved,Unavailable,Faulted,Authorisation,StartTransaction,DataTranfer,DiagnosticsStatusNotification,HeartBeat,MeterValues,StatusNotification,StopTransaccion,CancelReservation,ChangeAvailability,ChangeConfiguration,ClearCache,DataTranfer,GetConfiguration,GetDiagnostics,GetLocalListVersion,RemoteStartTransaction,RemoteStopTransaction,ReserveNow,Reset,SendLocalList,UnlockConnector,UptateFirmware,Ide euip,
23201032,232,01,03,2,MENNEKES,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",,,,97296093446,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2321,0
23201041,232,01,04,1,SCHUKO,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",,,,97296093446,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2321,0
23201042,232,01,04,2,MENNEKES,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",,,,97296093446,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2321,0
23201051,232,01,05,1,SCHUKO,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",,,,97296093446,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2321,0
23201052,232,01,05,2,MENNEKES,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",,,,97296093446,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2321,0
23201061,232,01,06,1,SCHUKO,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",,,,97296093446,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2321,0
23201062,232,01,06,2,MENNEKES,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",,,,97296093446,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2321,0
23301011,233,01,01,1,SCHUKO,3600,1,2,LENTA,41.374379,2.159814,"C/ Jaume Fabra, 12",,,,99400199744,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331,2331
23301012,233,01,01,2,MENNEKES,3600,1,2,LENTA,41.374379,2.159814,"C/ Jaume Fabra, 12",,,,99400199744,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331,0
23301021,233,01,02,1,SCHUKO,3600,1,2,LENTA,41.374379,2.159814,"C/ Jaume Fabra, 12",,,,99400199744,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331,0
23301022,233,01,02,2,MENNEKES,3600,1,2,LENTA,41.374379,2.159814,"C/ Jaume Fabra, 12",,,,99400199744,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331,0
23301031,233,01,03,1,SCHUKO,3600,1,2,LENTA,41.374379,2.159814,"C/ Jaume Fabra, 12",,,,99400199744,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331,0
23301032,233,01,03,2,MENNEKES,3600,1,2,LENTA,41.374379,2.159814,"C/ Jaume Fabra, 12",,,,99400199744,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331,0
23301041,233,01,04,1,SCHUKO,3600,1,2,LENTA,41.374379,2.159814,"C/ Jaume Fabra, 12",,,,99400199744,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331,0
23301042,233,01,04,2,MENNEKES,3600,1,2,LENTA,41.374379,2.159814,"C/ Jaume Fabra, 12",,,,99400199744,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331,0
23301051,233,01,05,1,SCHUKO,3600,1,2,LENTA,41.374379,2.159814,"C/ Jaume Fabra, 12",,,,99400199744,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331,0
23301052,233,01,05,2,MENNEKES,3600,1,2,LENTA,41.374379,2.159814,"C/ Jaume Fabra, 12",,,,99400199744,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331,0
23401011,234,01,01,1,SCHUKO,3600,1,2,LENTA,41.449138,2.190748,"C/ Galicia, 16",,,,99400263916,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2341,2341
23401012,234,01,01,2,MENNEKES,3600,1,2,LENTA,41.449138,2.190748,"C/ Galicia, 16",,,,99400263916,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2341,0
23401021,234,01,02,1,SCHUKO,3600,1,2,LENTA,41.449138,2.190748,"C/ Galicia, 16",,,,99400263916,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2341,0
23401022,234,01,02,2,MENNEKES,3600,1,2,LENTA,41.449138,2.190748,"C/ Galicia, 16",,,,99400263916,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2341,0
23501011,235,01,01,1,SCHUKO,3600,1,2,LENTA,41.459612,2.175628,"C/ Rasos de Peguera, 51 S",,,,99400378084,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2351,2351
23501012,235,01,01,2,MENNEKES,3600,1,2,LENTA,41.459612,2.175628,"C/ Rasos de Peguera, 51 S",,,,99400378084,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2351,0
23501021,235,01,02,1,SCHUKO,3600,1,2,LENTA,41.459612,2.175628,"C/ Rasos de Peguera, 51 S",,,,99400378084,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2351,0
23501022,235,01,02,2,MENNEKES,3600,1,2,LENTA,41.459612,2.175628,"C/ Rasos de Peguera, 51 S",,,,99400378084,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2351,0
23501031,235,01,03,1,SCHUKO,3600,1,2,LENTA,41.459612,2.175628,"C/ Rasos de Peguera, 51 S",,,,99400378084,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2351,0
23501032,235,01,03,2,MENNEKES,3600,1,2,LENTA,41.459612,2.175628,"C/ Rasos de Peguera, 51 S",,,,99400378084,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2351,0
23601011,236,01,01,1,SCHUKO,3600,1,2,LENTA,41.403247,2.152312,"C/ Gran de GrAcia, 190",,,,99400197898,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2361,2361
23601012,236,01,01,2,MENNEKES,3600,1,2,LENTA,41.403247,2.152312,"C/ Gran de GrAcia, 190",,,,99400197898,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2361,0
23601021,236,01,02,1,SCHUKO,3600,1,2,LENTA,41.403247,2.152312,"C/ Gran de GrAcia, 190",,,,99400197898,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2361,0
23601022,236,01,02,2,MENNEKES,3600,1,2,LENTA,41.403247,2.152312,"C/ Gran de GrAcia, 190",,,,99400197898,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2361,0
23701011,237,01,01,1,SCHUKO,3600,1,1,LENTA,41.404503,2.189947,"C/ Ciutat de Granada, 173-175",,,,99400191730,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371,2371
23701012,237,01,01,2,MENNEKES,3600,1,1,LENTA,41.404503,2.189947,"C/ Ciutat de Granada, 173-175",,,,99400191730,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371,0
23701021,237,01,02,1,SCHUKO,3600,1,1,LENTA,41.404503,2.189947,"C/ Ciutat de Granada, 173-175",,,,99400191730,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371,0
23701022,237,01,02,2,MENNEKES,3600,1,1,LENTA,41.404503,2.189947,"C/ Ciutat de Granada, 173-175",,,,99400191730,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371,0
23701031,237,01,03,1,SCHUKO,3600,1,1,LENTA,41.404503,2.189947,"C/ Ciutat de Granada, 173-175",,,,99400191730,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371,0
23701032,237,01,03,2,MENNEKES,3600,1,1,LENTA,41.404503,2.189947,"C/ Ciutat de Granada, 173-175",,,,99400191730,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371,0
23701041,237,01,04,1,SCHUKO,3600,1,1,LENTA,41.404503,2.189947,"C/ Ciutat de Granada, 173-175",,,,99400191730,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371,0
23701042,237,01,04,2,MENNEKES,3600,1,1,LENTA,41.404503,2.189947,"C/ Ciutat de Granada, 173-175",,,,99400191730,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371,0
23701051,237,01,05,1,SCHUKO,3600,1,1,LENTA,41.404503,2.189947,"C/ Ciutat de Granada, 173-175",,,,99400191730,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371,0
23701052,237,01,05,2,MENNEKES,3600,1,1,LENTA,41.404503,2.189947,"C/ Ciutat de Granada, 173-175",,,,99400191730,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371,0
23701061,237,01,06,1,SCHUKO,3600,1,1,LENTA,41.404503,2.189947,"C/ Ciutat de Granada, 173-175",,,,99400191730,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23701062,237,01,06,2,MENNEKES,3600,1,1,LENTA,41.404503,2.189947,"C/ Ciutat de Granada, 173-175",,,,99400191730,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23801011,238,01,01,1,SCHUKO,3600,1,1,LENTA,41.404336,2.197249,"Rambla del Poblenou, 130 BIS",,,,99400310380,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23801021,238,01,02,1,SCHUKO,3600,1,1,LENTA,41.404336,2.197249,"Rambla del Poblenou, 130 BIS",,,,99400310380,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23801031,238,01,03,1,SCHUKO,3600,1,1,LENTA,41.404336,2.197249,"Rambla del Poblenou, 130 BIS",,,,99400310380,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23801041,238,01,04,1,SCHUKO,3600,1,1,LENTA,41.404336,2.197249,"Rambla del Poblenou, 130 BIS",,,,99400310380,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23801042,238,01,04,2,MENNEKES,3600,1,1,LENTA,41.404336,2.197249,"Rambla del Poblenou, 130 BIS",,,,99400310380,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23801051,238,01,05,1,SCHUKO,3600,1,1,LENTA,41.404336,2.197249,"Rambla del Poblenou, 130 BIS",,,,99400310380,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23801052,238,01,05,2,MENNEKES,3600,1,1,LENTA,41.404336,2.197249,"Rambla del Poblenou, 130 BIS",,,,99400310380,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2381,2381
23901011,239,01,01,1,SCHUKO,3600,1,1,LENTA,41.388553,2.192561,"C/ Ramon Trias Fargas, 19 (c/ Villena)",,,,89130447,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2391,2391
24001011,240,01,01,1,SCHUKO,3600,1,1,LENTA,41.420770,2.151564,Pl. Salvador Allende ,,,,99400378069,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401,2401
24001021,240,01,02,1,SCHUKO,3600,1,1,LENTA,41.420770,2.151564,Pl. Salvador Allende ,,,,99400378069,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24001031,240,01,03,1,SCHUKO,3600,1,1,LENTA,41.420770,2.151564,Pl. Salvador Allende ,,,,99400378069,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24001041,240,01,04,1,SCHUKO,3600,1,1,LENTA,41.420770,2.151564,Pl. Salvador Allende ,,,,99400378069,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24101011,241,01,01,1,SCHUKO,3600,1,1,LENTA,41.426627,2.143849,"Pg Vall d´Hebron, 138-176",,,,92351095954,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24201011,242,01,01,1,SCHUKO,3600,1,1,LENTA,41.404938,2.177179,"C/ Mallorca, 425",,,,95075101607,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2421,2421
24301011,243,01,01,1,SCHUKO,3600,1,1,LENTA,41.403076,2.196112,"C/ Sancho de Avila, 72",,,,99329113709,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2431,2431
24401011,244,01,01,1,SCHUKO,3600,1,1,LENTA,41.401478,2.156578,"Pl. del Sol, 5",,,,92086026154,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2441,2441
24501011,245,01,01,1,SCHUKO,3600,1,1,LENTA,41.398969,2.153493,"Pl. Gal.la Placidia, 2",,,,92086026156,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,2451
24601011,246,01,01,1,SCHUKO,3600,1,1,LENTA,41.379406,2.162201,"C/ Comte Urgell, 12",,,,92086027254,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2461,2461
24701011,247,01,01,1,SCHUKO,3600,1,1,LENTA,41.385657,2.177154,"Avda Francesc CambO, 10",,,,92086029366,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2471,2471
24701021,247,01,02,1,SCHUKO,3600,1,1,LENTA,41.385657,2.177154,"Avda Francesc CambO, 10",,,,92086029366,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2471,0
24701031,247,01,03,1,SCHUKO,3600,1,1,LENTA,41.385657,2.177154,"Avda Francesc CambO, 10",,,,92086029366,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2471,0
24801011,248,01,01,1,SCHUKO,3600,1,1,LENTA,41.382001,2.168523,"C/ dels Angels, 1 (Pl Angels)",,,,92086032234,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481,2481
24801021,248,01,02,1,SCHUKO,3600,1,1,LENTA,41.382001,2.168523,"C/ dels Angels, 1 (Pl Angels)",,,,92086032234,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481,0
24801031,248,01,03,1,SCHUKO,3600,1,1,LENTA,41.382001,2.168523,"C/ dels Angels, 1 (Pl Angels)",,,,92086032234,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481,0
24901011,249,01,01,1,SCHUKO,3600,1,1,LENTA,41.379272,2.169617,"C/ de Sant Rafael, 13",,,,99400213399,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2491,2491
24901021,249,01,02,1,SCHUKO,3600,1,1,LENTA,41.379272,2.169617,"C/ de Sant Rafael, 13",,,,99400213399,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2491,0
24901031,249,01,03,1,SCHUKO,3600,1,1,LENTA,41.379272,2.169617,"C/ de Sant Rafael, 13",,,,99400213399,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2491,0
24901041,249,01,04,1,SCHUKO,3600,1,1,LENTA,41.379272,2.169617,"C/ de Sant Rafael, 13",,,,99400213399,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2491,0
25001011,250,01,01,1,SCHUKO,3600,1,1,LENTA,41.375395,2.169579,"C/ de l´Abat Safont, 2",,,,92086038542,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2501,2501
25101011,251,01,01,1,SCHUKO,3600,1,1,LENTA,41.383130,2.150578,C/ VALÈNCIA 77,,,,99400233698,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2511,2511
25201011,252,01,01,1,SCHUKO,3600,1,1,LENTA,41.390085,2.143525,"Avda Josep Tarradellas, 139",,,,92086038504,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2521,2521
25301011,253,01,01,1,SCHUKO,3600,1,1,LENTA,41.401781,2.160902,"C/ Siracusa, 39",,,,92086038672,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2531,2531
25401011,254,01,01,1,SCHUKO,3600,1,1,LENTA,41.379936,2.189115,"C/ Escuder, 1",,,,99400157844,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2541,2541
25501011,255,01,01,1,SCHUKO,3600,1,1,LENTA,41.374587,2.142854,"C/ Vilardell, 20",,,,94333141718,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551,2551
25601011,256,01,01,1,SCHUKO,3600,1,1,LENTA,41.386358,2.142810,"Avda Josep Tarradellas, 64",,,,98301140004,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2561,2561
25701011,257,01,01,1,SCHUKO,3600,1,1,LENTA,41.384149,2.142706,"Avda Josep Tarradellas, 46",,,,99400032120,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2571,2571
25801011,258,01,01,1,SCHUKO,3600,1,1,LENTA,41.391067,2.147458,"C/ Londres, 55",,,,99400157822,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2581,2581
25901011,259,01,01,1,SCHUKO,3600,1,1,LENTA,41.419331,2.179238,"Carrer de Teodor Llorente, 28",,,,,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2591,2591
25901021,259,01,02,1,SCHUKO,3600,1,1,LENTA,41.419331,2.179238,"Carrer de Teodor Llorente, 28",,,,,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2591,0
25901031,259,01,03,1,SCHUKO,3600,1,1,LENTA,41.419331,2.179238,"Carrer de Teodor Llorente, 28",,,,,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2591,0
